address,rest_coords
56128 AVENUE11220.0,POINT (-74.007350272549 40.63762241669)
1621WESTCHESTER AVENUE10472.0,POINT (-73.874481160164 40.82954204328)
60194 AVENUE11220.0,POINT (-74.018589113772 40.640665107275)
2006CHURCH AVENUE11226.0,POINT (-73.960805605749 40.650090978502)
11512 AVENUE10065.0,POINT (-73.963663710115 40.761543317161)
847SAINT JOHNS PLACE11216.0,POINT (-73.949823143587 40.671611251627)
33PECK SLIP10038.0,POINT (-74.001623098743 40.707864213514)
140WEST STREET10007.0,POINT (-74.013790365789 40.713836014159)
857BROADWAY10003.0,POINT (-73.990307618042 40.737227332858)
338LEXINGTON AVENUE10016.0,POINT (-73.977298371317 40.749736123536)
162WEST    4 STREET10014.0,POINT (-74.001327815312 40.731930339304)
4813NEW UTRECHT AVENUE11219.0,POINT (-73.994653067269 40.637246492579)
6352 AVENUE10016.0,POINT (-73.975589302625 40.745184957957)
816BROADWAY10003.0,POINT (-73.991177843296 40.732854993516)
4715 AVENUE11215.0,POINT (-73.987116688986 40.668176816504)
130WEST   29 STREET10001.0,POINT (-73.991107380813 40.747081095789)
170BLEECKER STREET10012.0,POINT (-74.000555635949 40.72883699511)
222WAVERLY PLACE10014.0,POINT (-74.001836682276 40.735965136175)
136WEST   42 STREET10036.0,POINT (-73.985313081817 40.755331250879)
1WEST MOUNT EDEN AVENUE10452.0,POINT (-73.914904475475 40.844411665358)
81810 AVENUE10019.0,POINT (-73.989779739609 40.767416905874)
14725UNION TPKE11367.0,POINT (-73.814915902613 40.718290473671)
552WEST  235 STREET10463.0,POINT (-73.90962202246 40.885578578669)
16924JAMAICA AVE11432.0,POINT (-73.790457026122 40.706950891083)
356DEVOE STREET11211.0,POINT (-73.935986521997 40.713747613266)
48WEST   46 STREET10036.0,POINT (-73.980598725793 40.756675482821)
4371AMBOY ROAD10312.0,POINT (-74.160995605156 40.545106087565)
371130TH AVE11103.0,POINT (-73.916403951333 40.764559815688)
1922FLATBUSH AVENUE11210.0,POINT (-73.937079114937 40.622802752367)
12AVENUE A10009.0,POINT (-73.985991341534 40.722652182392)
40-05SKILLMAN AVENUE11104.0,POINT (-73.923416505935 40.747195864681)
8440JAMAICA AVE11421.0,POINT (-73.859385620178 40.692470398775)
271PORT RICHMOND AVENUE10302.0,POINT (-74.135628152249 40.634657588379)
55CEAST    8 STREET10003.0,POINT (-73.993566672696 40.731082034173)
51080 STREET11209.0,POINT (-74.023851637995 40.62558155113)
146WILSON AVENUE11237.0,POINT (-73.925450278566 40.700533408992)
51107 AVENUE11220.0,POINT (-74.006633673453 40.641758846533)
81651 STREET11220.0,POINT (-74.003718516892 40.640191707981)
2620JEROME AVENUE10468.0,POINT (-73.897831910977 40.86689084303)
5654RIVERDALE AVENUE10471.0,POINT (-73.904472142443 40.905558717994)
3495BROADWAY10031.0,POINT (-73.951542611028 40.824942569638)
4007149TH PL11354.0,POINT (-73.815176834848 40.763217275272)
145AVENUE C10009.0,POINT (-73.977920034758 40.725373721239)
226EAST   51 STREET10022.0,POINT (-73.96956461767 40.756121390139)
48WEST    8 STREET10011.0,POINT (-73.998549478989 40.733170971534)
52EAST   53 STREET10022.0,POINT (-73.973551803596 40.75943804744)
284NEW DORP LANE10306.0,POINT (-74.112816374239 40.572084680193)
775WOODWARD AVENUE11385.0,POINT (-73.903900314618 40.703846781395)
1388HYLAN BOULEVARD10305.0,POINT (-74.08618088922 40.595109177826)
189AVENUE A10009.0,POINT (-73.981476382063 40.728887651325)
223DYCKMAN STREET10034.0,POINT (-73.927487897891 40.865727653867)
2478 AVENUE10011.0,POINT (-73.998754929166 40.744937774662)
6016FRESH POND ROAD11378.0,POINT (-73.901710300597 40.716547726646)
112EAST   11 STREET10003.0,POINT (-73.989835734551 40.731822850836)
14202ROCKAWAY BOULEVARD11436.0,POINT (-73.798264768931 40.674063207045)
724PROSPECT PLACE11216.0,POINT (-73.95229410278 40.674417468838)
6910MYRTLE AVENUE11385.0,POINT (-73.88241900472 40.701798377747)
126BEVERLEY ROAD11218.0,POINT (-73.978761785996 40.642915367608)
7WEST   34 STREET10001.0,POINT (-73.985137706937 40.748683418484)
1801HYLAN BOULEVARD10305.0,POINT (-74.093508886982 40.585164544022)
1010688TH ST11416.0,POINT (-73.851925454745 40.682423352964)
8854 AVENUE11232.0,POINT (-74.002807564897 40.655845217215)
329GATES AVENUE11216.0,POINT (-73.953663254693 40.685866489808)
5302ROOSEVELT AVE11377.0,POINT (-73.91134430467 40.744502793281)
325WEST   33 STREET10001.0,POINT (-73.99485677584 40.751909359737)
190WEST  231 STREET10463.0,POINT (-73.904398694175 40.878759204048)
11EAST   31 STREET10016.0,POINT (-73.985141872193 40.746199409844)
7099 AVENUE10019.0,POINT (-73.98963248287 40.762564161777)
2720VETERANS ROAD WEST10309.0,POINT (-74.229421123463 40.527620211021)
304EAST   42 STREET10017.0,POINT (-73.971866612008 40.749666301267)
3437 AVENUE10001.0,POINT (-73.992796302986 40.747984240782)
2548 AVENUE10011.0,POINT (-73.99858530655 40.745138140325)
22213JAMAICA AVENUE11428.0,POINT (-73.732032281937 40.720602556167)
761713 AVENUE11228.0,POINT (-74.00820197013 40.61953972658)
59MURRAY STREET10007.0,POINT (-74.009804457792 40.714239905218)
1SOUTH ELLIOTT PLACE11217.0,POINT (-73.976017292561 40.689334506332)
1140MANHATTAN AVE11222.0,POINT (-73.955135627828 40.737400124004)
410799TH ST11368.0,POINT (-73.865544667639 40.747738256037)
524FULTON STREET11201.0,POINT (-73.981829997099 40.689239507939)
43164 AVENUE11232.0,POINT (-74.008663436204 40.650240083793)
2298BROADWAY10024.0,POINT (-73.978120027156 40.786315653789)
261WEST   23 STREET10011.0,POINT (-73.997282503642 40.744789532083)
282NOSTRAND AVENUE11205.0,POINT (-73.951557934126 40.690257258274)
194JORALEMON STREET11201.0,POINT (-73.991623126032 40.692624947368)
8028COOPER AVE11385.0,POINT (-73.868604553038 40.709759690945)
10205DITMARS BLVD11369.0,POINT (-73.868314342734 40.768793792983)
124FULTON STREET10038.0,POINT (-74.007646862113 40.710153108068)
2112AMSTERDAM AVENUE10032.0,POINT (-73.938541168331 40.837649983753)
3935AMBOY ROAD10308.0,POINT (-74.149531728508 40.551327630456)
4110MAIN ST11355.0,POINT (-73.829330535405 40.757886907302)
158NAGLE AVENUE10040.0,POINT (-73.925196918522 40.861430683572)
539KINGS HIGHWAY11223.0,POINT (-73.969471942061 40.60450825027)
2008WILLIAMSBRIDGE ROAD10461.0,POINT (-73.854595555191 40.854454553873)
123JAMAICA AVENUE11207.0,POINT (-73.895828023847 40.678914428468)
1877CARTER AVENUE10457.0,POINT (-73.901874046151 40.847395783942)
811KINGS HIGHWAY11223.0,POINT (-73.964421858774 40.606540679028)
642 AVENUE10003.0,POINT (-73.989602125863 40.725927073212)
15705CROSSBAY BOULEVARD11414.0,POINT (-73.84062017463 40.662220325361)
3039BUHRE AVENUE10461.0,POINT (-73.83110231601 40.847437069993)
8959164TH ST11432.0,POINT (-73.79690214844 40.707053065455)
9201ROCKAWAY BEACH BLVD11693.0,POINT (-73.815603341367 40.586374450195)
200EAST   16 STREET10003.0,POINT (-73.986003271825 40.734512316691)
149WYTHE AVENUE11249.0,POINT (-73.960616822602 40.719330597001)
902BROADWAY10010.0,POINT (-73.989726335977 40.739272131163)
2136MOTT AVE11691.0,POINT (-73.754681886608 40.605089405291)
212086 STREET11214.0,POINT (-73.995610139175 40.602986134955)
370PARK AVENUE10022.0,POINT (-73.972812079305 40.758798345762)
68GREENWICH AVENUE10011.0,POINT (-74.000941800769 40.736313732048)
123EAST  110 STREET10029.0,POINT (-73.945182642736 40.795126281896)
6SUTTER AVENUE11212.0,POINT (-73.922901780119 40.665250375372)
3864FLATLANDS AVENUE11234.0,POINT (-73.937175383045 40.620041551574)
7419ROOSEVELT AVE11372.0,POINT (-73.891173998087 40.746873379041)
4030149TH PL11354.0,POINT (-73.814918592121 40.762618500551)
11333FARMERS BLVD11412.0,POINT (-73.762519716801 40.698508383548)
344EAST   59 STREET10022.0,POINT (-73.962722464233 40.759918118209)
15408NORTHERN BLVD11354.0,POINT (-73.810851723619 40.764640250426)
500EAST   76 STREET10021.0,POINT (-73.951511064286 40.769279042312)
9506ROOSEVELT AVE11372.0,POINT (-73.871093007642 40.748968788554)
2259RICHMOND AVENUE10314.0,POINT (-74.16363380304 40.592274383536)
249CENTRE STREET10013.0,POINT (-73.998030268682 40.720388588005)
1370LEXINGTON AVENUE10128.0,POINT (-73.953498345296 40.782366856158)
4045235TH ST11363.0,POINT (-73.749266400124 40.769149906755)
98KENMARE STREET10012.0,POINT (-73.997088652537 40.72133002318)
630211 AVENUE11219.0,POINT (-74.004823942885 40.629709342718)
9643SPRINGFIELD BOULEVARD11429.0,POINT (-73.735377648263 40.717604789122)
17542 AVENUE10128.0,POINT (-73.949223805026 40.781308314999)
1WATER STREET10004.0,POINT (-74.012742087221 40.702437105539)
424GREENWOOD AVENUE11218.0,POINT (-73.977552020784 40.650729527848)
1298FOREST AVENUE10302.0,POINT (-74.133111134771 40.626371286731)
9322AVENUE L11236.0,POINT (-73.898073757943 40.636863660703)
652 AVENUE10003.0,POINT (-73.989547990997 40.726034114177)
56037 AVENUE11220.0,POINT (-74.009494296081 40.638980926117)
1614SHEEPSHEAD BAY ROAD11235.0,POINT (-73.952641307964 40.586872754379)
1604WILLIAMSBRIDGE ROAD10461.0,POINT (-73.84928688591 40.847404719397)
2984NOSTRAND AVENUE11229.0,POINT (-73.943976146249 40.611544479901)
15753 AVENUE10128.0,POINT (-73.952817278138 40.780398589993)
3105 AVENUE11215.0,POINT (-73.982944721676 40.673212937267)
541WEST   25 STREET10001.0,POINT (-74.004673854198 40.749587312251)
9019JAMAICA AVE11421.0,POINT (-73.854448006079 40.692892421386)
2333BROADWAY10024.0,POINT (-73.977256577742 40.787435344698)
1634CROSBY AVENUE10461.0,POINT (-73.830751367192 40.844741219311)
254WEST   54 STREET10019.0,POINT (-73.983217315152 40.764331026906)
73ATLANTIC AVENUE11201.0,POINT (-73.997987861076 40.691247359648)
4125162ND ST11358.0,POINT (-73.803884284352 40.761035658838)
3810PRINCE ST11354.0,POINT (-73.832562894476 40.760051798191)
23314HILLSIDE AVE11427.0,POINT (-73.736537755021 40.733433855142)
3830BROADWAY10032.0,POINT (-73.943689119939 40.835665431843)
641717 AVENUE11204.0,POINT (-73.991999578755 40.620939580875)
386910 AVENUE10034.0,POINT (-73.91906199186 40.86426732291)
4318BROADWAY10033.0,POINT (-73.934811955155 40.85195623528)
2009BRONXDALE AVE10462.0,POINT (-73.865622644545 40.850035228296)
120540TH AVE11101.0,POINT (-73.942677497964 40.755984850121)
94173 AVENUE11209.0,POINT (-74.033372516581 40.617759281802)
13631ROOSEVELT AVE11354.0,POINT (-73.828968098348 40.759859853043)
76W 225TH ST10463.0,POINT (-73.908957952608 40.874052955057)
3655 AVENUE10016.0,POINT (-73.984267881495 40.748815051057)
55IRVING PLACE10003.0,POINT (-73.987233408618 40.736098933941)
696FLATBUSH AVENUE11225.0,POINT (-73.960034291582 40.65626921187)
227DYCKMAN STREET10034.0,POINT (-73.927599875782 40.865821045241)
403675TH ST11373.0,POINT (-73.89031663848 40.745914640044)
60WEST   56 STREET10019.0,POINT (-73.976311925545 40.76305349704)
235880 STREET11214.0,POINT (-73.987161643613 40.60342192033)
41COOPER SQUARE10003.0,POINT (-73.990759913599 40.728353545518)
198 AVENUE10014.0,POINT (-74.004535901892 40.737817776835)
5804CLARENDON ROAD11203.0,POINT (-73.921588478833 40.644916150063)
2LINCOLN PLACE11217.0,POINT (-73.979226615188 40.677518877485)
1227FULTON STREET11216.0,POINT (-73.952538452522 40.680576847945)
649WASHINGTON STREET10014.0,POINT (-74.008612864661 40.732747963593)
24AVENUE O11204.0,POINT (-73.984336698024 40.61016276324)
129CHURCH AVENUE11218.0,POINT (-73.978830205283 40.643055364121)
504UTICA AVENUE11203.0,POINT (-73.931426933688 40.661432316785)
853MANHATTAN AVENUE11222.0,POINT (-73.953817048815 40.729154326455)
32VARET STREET11206.0,POINT (-73.943570843149 40.702937200159)
374CENTRAL AVENUE11221.0,POINT (-73.918407340332 40.694226613849)
166ALLEN STREET10002.0,POINT (-73.989368380214 40.721145667961)
2703CHURCH AVENUE11226.0,POINT (-73.952257086365 40.650677862922)
2800HYLAN BOULEVARD10306.0,POINT (-74.115941618521 40.564311049485)
59CANAL STREET10002.0,POINT (-73.992074824794 40.714956435117)
6834 STREET11232.0,POINT (-74.006437000725 40.65733823069)
40HOYT STREET11201.0,POINT (-73.985940671582 40.689347131956)
187GRAND STREET11211.0,POINT (-73.960728040102 40.714272026783)
56035 AVENUE11220.0,POINT (-74.01390150333 40.641642914289)
9328 AVENUE10019.0,POINT (-73.983704357839 40.765558003621)
14EAST   60 STREET10022.0,POINT (-73.971362201788 40.764372597121)
2263JEROME AVENUE10453.0,POINT (-73.904081487388 40.858080152502)
293MERCER STREET10003.0,POINT (-73.993808492577 40.730288810316)
8949BAY PARKWAY11214.0,POINT (-74.000770566489 40.595221214456)
5519MYRTLE AVENUE11385.0,POINT (-73.907883903982 40.699930515403)
80158 STREET11220.0,POINT (-74.008038316443 40.636436624591)
1451RICHMOND AVENUE10314.0,POINT (-74.158843789726 40.61288902167)
246GRAND STREET10002.0,POINT (-73.99427497301 40.718288714736)
687LEXINGTON AVENUE10022.0,POINT (-73.969385705309 40.7605568732)
260HALSEY STREET11216.0,POINT (-73.943151885972 40.682559794424)
1337BUSHWICK AVENUE11207.0,POINT (-73.911790315624 40.685888577045)
63-02WOODHAVEN BOULEVARD11374.0,POINT (-73.869174716311 40.72427469327)
112BOND STREET11217.0,POINT (-73.98536443467 40.686152142972)
97JEFFERSON STREET11206.0,POINT (-73.932076821016 40.69914318169)
7902FLATLANDS AVENUE11236.0,POINT (-73.913915014429 40.635078828064)
3401STEINWAY ST11101.0,POINT (-73.921041600908 40.756435867165)
3561VERNON BLVD11106.0,POINT (-73.942003855571 40.762717406098)
225731 STREET11105.0,POINT (-73.912119596608 40.774948266802)
2387 AVENUE10011.0,POINT (-73.995279581552 40.744600078573)
31WEST    4 STREET10012.0,POINT (-73.995641487724 40.729100411152)
102HICKS STREET11201.0,POINT (-73.994255029531 40.698627926789)
128WYCKOFF AVENUE11237.0,POINT (-73.917891065325 40.703459661728)
45035 AVENUE11220.0,POINT (-74.00749193984 40.64780280141)
11EAST   47 STREET10017.0,POINT (-73.977851972704 40.756356593464)
19914HOLLIS AVE11412.0,POINT (-73.758275924696 40.706179413915)
496ROCKAWAY PARKWAY11212.0,POINT (-73.914882131257 40.65639552903)
40403 AVENUE10457.0,POINT (-73.898165600435 40.842682589245)
1901CONEY ISLAND AVENUE11230.0,POINT (-73.962571809003 40.611047027846)
1801ASTORIA BLVD11102.0,POINT (-73.927196530472 40.772260724415)
398MANHATTAN AVENUE11211.0,POINT (-73.946624528941 40.71779335786)
1384484TH DR11435.0,POINT (-73.818220229935 40.709106252571)
16991137TH AVE11434.0,POINT (-73.770474652831 40.672641273769)
4926BROADWAY10034.0,POINT (-73.921726346618 40.867494224968)
376WEST BROADWAY10012.0,POINT (-74.002604795374 40.723761894136)
146-17JAMAICA AVENUE11435.0,POINT (-73.80862151079 40.701803251363)
253544TH DR11101.0,POINT (-73.942623750131 40.747179629635)
502 AVENUE10003.0,POINT (-73.989991857481 40.725383644137)
828BROADWAY10003.0,POINT (-73.991058698408 40.733395702946)
8604JAMAICA AVE11421.0,POINT (-73.857950191058 40.692572930673)
1282NOSTRAND AVENUE11226.0,POINT (-73.950116226202 40.655763028463)
543METROPOLITAN AVENUE11211.0,POINT (-73.950645971082 40.71406776286)
111EAST   24 STREET10010.0,POINT (-73.985236954641 40.740583638125)
872NOSTRAND AVENUE11225.0,POINT (-73.950658341903 40.668295923069)
7GREENWICH AVENUE10014.0,POINT (-73.999711334829 40.734153606074)
4WEST   22 STREET10010.0,POINT (-73.990602966791 40.741089239536)
151WEST   26 STREET10001.0,POINT (-73.992872368724 40.745420638136)
279EAST  149 STREET10451.0,POINT (-73.921850812782 40.817155839269)
23608 AVENUE10027.0,POINT (-73.950396649095 40.811204639783)
10740QUEENS BOULEVARD11375.0,POINT (-73.844839403655 40.721538009953)
17826JAMAICA AVE11432.0,POINT (-73.782280216396 40.708077485128)
1471445TH AVE11355.0,POINT (-73.814974499884 40.755515139163)
1179PUGSLEY AVENUE10472.0,POINT (-73.857079558428 40.830721164992)
159FRANKLIN STREET11222.0,POINT (-73.957935697533 40.731895186859)
17106JAMAICA AVE11432.0,POINT (-73.788565380119 40.707471671321)
268CLINTON STREET11201.0,POINT (-73.995590116796 40.687709279336)
7934PARSONS BLVD11366.0,POINT (-73.809238455197 40.720559333368)
503JACKSON AVENUE10455.0,POINT (-73.909505491962 40.812058018089)
3685BRUCKNER BOULEVARD10461.0,POINT (-73.827301203952 40.852473505084)
1425WEST   10 STREET11204.0,POINT (-73.98408801383 40.610892841924)
11134ROOSEVELT AVE11368.0,POINT (-73.855329591013 40.75171122919)
313AUTICA AVENUE11213.0,POINT (-73.931255064779 40.667297806118)
285WYCKOFF AVENUE11237.0,POINT (-73.913090688819 40.700648221363)
346MALCOLM X BOULEVARD11233.0,POINT (-73.928681068244 40.680965223731)
341130TH AVE11103.0,POINT (-73.91880320198 40.765686889169)
26AELIZABETH STREET10013.0,POINT (-73.997215136645 40.716145159898)
861118 AVENUE11214.0,POINT (-74.003043189841 40.606859072036)
5382 AVENUE10016.0,POINT (-73.977784553388 40.742105780545)
9812METROPOLITAN AVENUE11375.0,POINT (-73.854422718625 40.71101064921)
84CITY ISLAND AVENUE10464.0,POINT (-73.783798244201 40.840054042881)
138HAVEMEYER STREET11211.0,POINT (-73.957288193992 40.712009107312)
329COLUMBUS AVENUE10023.0,POINT (-73.977125640885 40.7796704135)
42NEW DORP PLAZA SOUTH10306.0,POINT (-74.116695861829 40.57367825868)
12221MERRICK BLVD11434.0,POINT (-73.769398412222 40.683590806298)
7835 AVENUE10022.0,POINT (-73.972809729679 40.764532145131)
26ASTOR PLACE10003.0,POINT (-73.991199897037 40.729805561137)
1882JEROME AVENUE10453.0,POINT (-73.910936131261 40.849656592495)
1398MADISON AVENUE10029.0,POINT (-73.953693100962 40.787875653166)
7234AUSTIN ST11375.0,POINT (-73.841379088276 40.718766546257)
676FRANKLIN AVENUE11238.0,POINT (-73.956284301006 40.67535228429)
873BEDFORD AVENUE11205.0,POINT (-73.956001614334 40.693928811988)
86255 AVENUE11209.0,POINT (-74.026382431832 40.621274429858)
448AMSTERDAM AVENUE10024.0,POINT (-73.977127481815 40.784803101929)
4245 AVENUE10018.0,POINT (-73.982664852255 40.751049055485)
1849 AVENUE10011.0,POINT (-74.002107612808 40.745398882078)
50WEST  125 STREET10027.0,POINT (-73.944161219354 40.807199937631)
42EAST   20 STREET10003.0,POINT (-73.989026339753 40.738843883247)
47158 AVENUE11220.0,POINT (-74.002097147991 40.642645583797)
1561WESTCHESTER AVENUE10472.0,POINT (-73.877167412725 40.828779163752)
1502CORTELYOU ROAD11226.0,POINT (-73.964305991787 40.641251182599)
1056MORRIS PARK AVENUE10461.0,POINT (-73.854379956243 40.848931871026)
5HYATT STREET10301.0,POINT (-74.076610226599 40.64217258657)
1337FULTON STREET11216.0,POINT (-73.948057141523 40.68031140629)
3514NOSTRAND AVENUE11229.0,POINT (-73.941524103551 40.598472579042)
2447 AVENUE11215.0,POINT (-73.97934444914 40.669586494717)
23081 AVENUE10035.0,POINT (-73.934197182995 40.797629213114)
15343 AVENUE10028.0,POINT (-73.953843708769 40.779026630323)
461DEAN STREET11217.0,POINT (-73.975306155969 40.681728585453)
2479ARTHUR AVENUE10458.0,POINT (-73.886170345816 40.857199217638)
712BROADWAY11206.0,POINT (-73.942969902774 40.701347679984)
686BROADWAY10012.0,POINT (-73.994595247314 40.727980502203)
3617MAIN ST11354.0,POINT (-73.831668720789 40.762487839888)
440EAST    9 STREET10009.0,POINT (-73.983356504092 40.727534769967)
6911NORTHERN BLVD11377.0,POINT (-73.897283372662 40.754306338769)
513GRAND STREET11211.0,POINT (-73.950482313046 40.711018253346)
6151188 STREET11365.0,POINT (-73.78575728482 40.73937721415)
46198 AVENUE11220.0,POINT (-74.001531435087 40.643191804231)
120WEST   49 STREET10019.0,POINT (-73.981724095415 40.759604325429)
210WEST   38 STREET10018.0,POINT (-73.989420904231 40.753764445248)
1001137TH AVE11368.0,POINT (-73.867047175727 40.752573536374)
9314LIBERTY AVE11417.0,POINT (-73.845635413234 40.680194528266)
635AMSTERDAM AVENUE10024.0,POINT (-73.972784548726 40.790717094126)
1363141ST AVE11355.0,POINT (-73.829072231746 40.758671525406)
74193 AVENUE11209.0,POINT (-74.02757558339 40.631954102071)
252PROSPECT PARK WEST11215.0,POINT (-73.981513869776 40.659052407141)
1803KINGS HIGHWAY11229.0,POINT (-73.955412453557 40.610009679474)
585AVENUE OF THE AMERICAS10011.0,POINT (-73.99563361881 40.739025479377)
1090MADISON AVENUE10028.0,POINT (-73.960812998275 40.778128941659)
1011FULTON STREET11238.0,POINT (-73.961453594574 40.682342338495)
